7920,Basking Ridge,NJ,27037,444.8,Somerset,America/New_York
78648,Luling,TX,8148,21.6,Caldwell,America/Chicago
40844,Hoskinston,KY,88,4,Leslie,America/New_York
20119,Catlett,VA,3850,23.2,Fauquier,America/New_York
73440,Lebanon,OK,403,13.1,Marshall,America/Chicago
60970,Watseka,IL,6753,20.1,Iroquois,America/Chicago
2660,South Dennis,MA,6196,310.3,Barnstable,America/New_York
54451,Medford,WI,11404,12.7,Taylor,America/Chicago
16503,Erie,PA,16089,2544.5,Erie,America/New_York
47438,Jasonville,IN,4475,29.1,Greene,America/Indiana/Indianapolis
55719,Chisholm,MN,5922,32.7,St. Louis,America/Chicago
45332,Hollansburg,OH,765,23.2,Darke,America/New_York
68346,Dunbar,NE,534,3.8,Otoe,America/Chicago
63071,Richwoods,MO,1150,11.2,Washington,America/Chicago
43830,Nashport,OH,5855,44.4,Muskingum,America/New_York
8091,West Berlin,NJ,5553,641.5,Camden,America/New_York
84627,Ephraim,UT,7434,86.2,Sanpete,America/Denver
47881,Staunton,IN,329,321.3,Clay,America/Indiana/Indianapolis
99137,Hunters,WA,327,1.6,Stevens,America/Los_Angeles
60004,Arlington Heights,IL,50639,1764.1,Cook,America/Chicago
34449,Inglis,FL,3192,12,Levy,America/New_York
86334,Paulden,AZ,4913,8.3,Yavapai,America/Phoenix
89008,Caliente,NV,1009,0.2,Lincoln,America/Los_Angeles
30180,Villa Rica,GA,36888,190.1,Carroll,America/New_York
53545,Janesville,WI,23208,361.9,Rock,America/Chicago
42261,Morgantown,KY,10650,14,Butler,America/Chicago
24153,Salem,VA,37849,139,Salem,America/New_York
52347,Victor,IA,1259,7.6,Iowa,America/Chicago
32447,Marianna,FL,159,158,Jackson,America/Chicago
41563,Shelby Gap,KY,398,27.2,Pike,America/New_York
29127,Prosperity,SC,8343,31.4,Newberry,America/New_York
63112,Saint Louis,MO,17745,2071.1,St. Louis,America/Chicago
68122,Omaha,NE,12111,241.8,Douglas,America/Chicago
92870,Placentia,CA,53600,3053.6,Orange,America/Los_Angeles
40995,Trosper,KY,162,21.5,Knox,America/New_York
76930,Barnhart,TX,107,0.2,Irion,America/Chicago
79707,Midland,TX,39921,217.6,Midland,America/Chicago
38001,Alamo,TN,4662,26.6,Crockett,America/Chicago
76858,Melvin,TX,292,0.9,McCulloch,America/Chicago
99585,Marshall,AK,261,2,Kusilvak,America/Nome
58365,Rocklake,ND,222,0.3,Towner,America/Chicago
45831,Continental,OH,3400,17.8,Putnam,America/New_York
48729,Deford,MI,1479,13.1,Tuscola,America/Detroit
45112,Chilo,OH,68,105.3,Clermont,America/New_York
68504,Lincoln,NE,17260,996.8,Lancaster,America/Chicago
68843,Hampton,NE,783,3.7,Hamilton,America/Chicago
1060,Northampton,MA,15948,563.7,Hampshire,America/New_York
21076,Hanover,MD,17442,534.3,Anne Arundel,America/New_York
87063,Willard,NM,252,0.3,Torrance,America/Denver
1833,Georgetown,MA,8695,261.1,Essex,America/New_York
4087,Waterboro,ME,2185,44.3,York,America/New_York
27541,Hurdle Mills,NC,3915,21.8,Person,America/New_York
3442,Bennington,NH,1510,51.3,Hillsborough,America/New_York
83121,Frontier,WY,0,0,Lincoln,America/Denver
76932,Big Lake,TX,3819,1.5,Reagan,America/Chicago
77407,Richmond,TX,60000,1224,Fort Bend,America/Chicago
91016,Monrovia,CA,41105,1869.5,Los Angeles,America/Los_Angeles
67213,Wichita,KS,22344,1330.9,Sedgwick,America/Chicago
55079,Stacy,MN,8669,54.5,Chisago,America/Chicago
53122,Elm Grove,WI,6153,727,Waukesha,America/Chicago
41099,Newport,KY,1186,1984,Campbell,America/New_York
78332,Alice,TX,28941,22.4,Jim Wells,America/Chicago
84765,Santa Clara,UT,7168,290.3,Washington,America/Denver
54486,Tigerton,WI,1917,6,Shawano,America/Chicago
37087,Lebanon,TN,48562,112.9,Wilson,America/Chicago
55117,Saint Paul,MN,45653,1904.5,Ramsey,America/Chicago
3276,Tilton,NH,8268,81,Merrimack,America/New_York
65781,Willard,MO,8745,47.5,Greene,America/Chicago
62292,Tilden,IL,895,235.8,Randolph,America/Chicago
96047,Igo,CA,849,1.6,Shasta,America/Los_Angeles
41056,Maysville,KY,14192,39.1,Mason,America/New_York
14012,Barker,NY,2334,28,Niagara,America/New_York
15750,Josephine,PA,406,323.4,Indiana,America/New_York
14860,Lodi,NY,1204,22.1,Seneca,America/New_York
70543,Iota,LA,4613,24.2,Acadia,America/Chicago
88072,Vado,NM,2572,40.7,Do簽a Ana,America/Denver
55330,Elk River,MN,38664,142.9,Sherburne,America/Chicago
40206,Louisville,KY,19693,1329.2,Jefferson,America/New_York
56567,New York Mills,MN,3238,8.4,Otter Tail,America/Chicago
4956,New Vineyard,ME,975,9.9,Franklin,America/New_York
68659,Rogers,NE,186,2.2,Colfax,America/Chicago
35172,Trafford,AL,3000,40.2,Blount,America/Chicago
18062,Macungie,PA,25769,466.8,Lehigh,America/New_York
37865,Seymour,TN,21908,119.7,Sevier,America/New_York
82649,Shoshoni,WY,1043,0.7,Fremont,America/Denver
49916,Chassell,MI,3014,10.9,Houghton,America/Detroit
4252,Lisbon Falls,ME,4758,168.5,Androscoggin,America/New_York
68124,Omaha,NE,15951,1073.6,Douglas,America/Chicago
55929,Dover,MN,1271,10.6,Olmsted,America/Chicago
84720,Cedar City,UT,21883,27.2,Iron,America/Denver
56116,Beaver Creek,MN,826,7.5,Rock,America/Chicago
22030,Fairfax,VA,59332,1213.6,Fairfax,America/New_York
29932,Luray,SC,144,0.8,Hampton,America/New_York
24966,Renick,WV,1473,2.9,Greenbrier,America/New_York
41144,Greenup,KY,9829,25.2,Greenup,America/New_York
68521,Lincoln,NE,35592,950.6,Lancaster,America/Chicago
1921,Boxford,MA,8282,135.8,Essex,America/New_York
21920,Elk Mills,MD,491,380.5,Cecil,America/New_York
44084,Rock Creek,OH,3454,31.4,Ashtabula,America/New_York
55749,Holyoke,MN,440,2.1,Carlton,America/Chicago
38327,Crump,TN,431,54.1,Hardin,America/Chicago
17098,Williamstown,PA,2265,89.9,Dauphin,America/New_York
98855,Tonasket,WA,6057,3.6,Okanogan,America/Los_Angeles
4021,Cumberland Center,ME,6422,120.3,Cumberland,America/New_York
12068,Fonda,NY,3238,40.6,Montgomery,America/New_York
28448,Kelly,NC,902,3.7,Bladen,America/New_York
48629,Houghton Lake,MI,7551,36.3,Roscommon,America/Detroit
95823,Sacramento,CA,79440,2598.5,Sacramento,America/Los_Angeles
72058,Greenbrier,AR,17242,42.7,Faulkner,America/Chicago
85085,Phoenix,AZ,23700,357.3,Maricopa,America/Phoenix
17235,Marion,PA,949,616,Franklin,America/New_York
22180,Vienna,VA,24366,1620.4,Fairfax,America/New_York
62640,Girard,IL,3668,18.6,Macoupin,America/Chicago
57319,Bridgewater,SD,840,2.2,McCook,America/Chicago
58572,Sterling,ND,263,0.6,Burleigh,America/Chicago
54928,Caroline,WI,404,14.2,Shawano,America/Chicago
42541,Middleburg,KY,556,13.9,Casey,America/New_York
93950,Pacific Grove,CA,15547,2094.3,Monterey,America/Los_Angeles
72821,Altus,AR,1996,21,Franklin,America/Chicago
74110,Tulsa,OK,14546,948.9,Tulsa,America/Chicago
68132,Omaha,NE,14319,2101.6,Douglas,America/Chicago
62466,Sumner,IL,4605,12.5,Lawrence,America/Chicago
56131,Fulda,MN,2310,5.5,Murray,America/Chicago
78752,Austin,TX,20881,2410.9,Travis,America/Chicago
14891,Watkins Glen,NY,4276,31.6,Schuyler,America/New_York
95664,Pilot Hill,CA,1603,16.4,El Dorado,America/Los_Angeles
29128,Rembert,SC,5246,18.8,Sumter,America/New_York
55430,Minneapolis,MN,22546,1538.9,Hennepin,America/Chicago
53587,South Wayne,WI,1186,7.9,Lafayette,America/Chicago
56252,Kerkhoven,MN,1185,6.3,Swift,America/Chicago
71432,Georgetown,LA,1123,4.8,Grant,America/Chicago
2892,West Kingston,RI,5611,79,Washington,America/New_York
33418,Palm Beach Gardens,FL,40926,340.9,Palm Beach,America/New_York
62555,Owaneco,IL,456,5,Christian,America/Chicago
44275,Spencer,OH,3387,33.9,Medina,America/New_York
36255,Cragford,AL,944,5.3,Clay,America/Chicago
12729,Cuddebackville,NY,1797,31.3,Orange,America/New_York
80726,Crook,CO,541,1.3,Logan,America/Denver
25637,Mount Gay,WV,1060,113.9,Logan,America/New_York
17013,Carlisle,PA,36184,325.7,Cumberland,America/New_York
2802,Albion,RI,723,1427.7,Providence,America/New_York
77338,Humble,TX,43558,633.9,Harris,America/Chicago
31907,Columbus,GA,57967,972.1,Muscogee,America/New_York
22936,Earlysville,VA,4891,51.9,Albemarle,America/New_York
55965,Preston,MN,2460,8.3,Fillmore,America/Chicago
41763,Slemp,KY,563,8.6,Perry,America/New_York
20009,Washington,DC,52338,15373.8,District of Columbia,America/New_York
30307,Atlanta,GA,20036,1694.7,DeKalb,America/New_York
76118,Fort Worth,TX,16378,833.7,Tarrant,America/Chicago
80425,Buffalo Creek,CO,157,1.3,Jefferson,America/Denver
11360,Bayside,NY,18954,5251.8,Queens,America/New_York
75148,Malakoff,TX,5961,26.3,Henderson,America/Chicago
57213,Astoria,SD,758,4.3,Deuel,America/Chicago
59063,Park City,MT,1985,10.5,Stillwater,America/Denver
97456,Monroe,OR,2826,12,Benton,America/Los_Angeles
26036,Dallas,WV,468,16,Marshall,America/New_York
81643,Mesa,CO,412,0.7,Mesa,America/Denver
49826,Rumely,MI,271,7.3,Alger,America/Detroit
3816,Center Tuftonboro,NH,1506,20.2,Carroll,America/New_York
17566,Quarryville,PA,12468,82.5,Lancaster,America/New_York
3575,Bretton Woods,NH,68,0.9,Coos,America/New_York
77381,Spring,TX,36160,1071.8,Montgomery,America/Chicago
47649,Francisco,IN,1499,13.5,Gibson,America/Chicago
95405,Santa Rosa,CA,21082,1486.3,Sonoma,America/Los_Angeles
65589,Yukon,MO,72,2.5,Texas,America/Chicago
93108,Santa Barbara,CA,10401,189.4,Santa Barbara,America/Los_Angeles
16059,Valencia,PA,8242,124,Butler,America/New_York
37052,Cunningham,TN,2487,25.5,Montgomery,America/Chicago
16323,Franklin,PA,15624,59.9,Venango,America/New_York
30535,Demorest,GA,7984,106.4,Habersham,America/New_York
16745,Rixford,PA,552,19,McKean,America/New_York
21131,Phoenix,MD,7282,126.5,Baltimore,America/New_York
4441,Greenville,ME,1613,1.1,Piscataquis,America/New_York
64067,Lexington,MO,5404,28.5,Lafayette,America/Chicago
73458,Springer,OK,1032,3.8,Carter,America/Chicago
74845,Hanna,OK,456,1.7,McIntosh,America/Chicago
39108,McCool,MS,1998,3.9,Attala,America/Chicago
21632,Federalsburg,MD,6078,31.7,Caroline,America/New_York
40374,Sharpsburg,KY,1622,9.9,Bath,America/New_York
30127,Powder Springs,GA,70298,534.6,Cobb,America/New_York
7849,Lake Hopatcong,NJ,9263,485.9,Morris,America/New_York
79902,El Paso,TX,20496,1206.8,El Paso,America/Denver
99826,Gustavus,AK,454,0.1,Hoonah-Angoon,America/Juneau
49246,Horton,MI,3116,35.2,Jackson,America/Detroit
63548,Lancaster,MO,1215,6.1,Schuyler,America/Chicago
47546,Jasper,IN,21538,67.2,Dubois,America/Indiana/Vincennes
41725,Carrie,KY,158,44.8,Knott,America/New_York
37338,Graysville,TN,3436,17.6,Rhea,America/Chicago
54023,Roberts,WI,4191,39.2,St. Croix,America/Chicago
59642,Ringling,MT,44,0.1,Meagher,America/Denver
55066,Red Wing,MN,18279,59,Goodhue,America/Chicago
72430,Greenway,AR,384,5.6,Clay,America/Chicago
62836,Ewing,IL,771,7.8,Franklin,America/Chicago
30735,Resaca,GA,6719,41.7,Gordon,America/New_York
74949,Muse,OK,307,4.2,Le Flore,America/Chicago
52042,Edgewood,IA,1561,9.7,Clayton,America/Chicago
39180,Vicksburg,MS,32336,60.6,Warren,America/Chicago
74801,Shawnee,OK,22367,113.5,Pottawatomie,America/Chicago
2738,Marion,MA,5132,140,Plymouth,America/New_York
17948,Mahanoy City,PA,4677,70.5,Schuylkill,America/New_York
32311,Tallahassee,FL,22264,192.7,Leon,America/New_York
45693,West Union,OH,8935,27.3,Adams,America/New_York
54120,Fence,WI,249,1,Florence,America/Chicago
22801,Harrisonburg,VA,41572,494.1,Harrisonburg,America/New_York
37057,Dixon Springs,TN,627,7.9,Smith,America/Chicago
32208,Jacksonville,FL,30841,1024.6,Duval,America/New_York
66044,Lawrence,KS,28764,179,Douglas,America/Chicago
15344,Jefferson,PA,1323,35.7,Greene,America/New_York
33953,Port Charlotte,FL,6741,160.9,Charlotte,America/New_York
64463,King City,MO,1564,4.4,Gentry,America/Chicago
92154,San Diego,CA,88979,924.3,San Diego,America/Los_Angeles
83353,Sun Valley,ID,1295,57.4,Blaine,America/Boise
84066,Roosevelt,UT,12351,28.4,Duchesne,America/Denver
33954,Port Charlotte,FL,10573,480.5,Charlotte,America/New_York
62870,Odin,IL,2211,21.9,Marion,America/Chicago
14217,Buffalo,NY,22975,2760.8,Erie,America/New_York
97544,Williams,OR,2606,6.2,Josephine,America/Los_Angeles
17547,Marietta,PA,7377,237.3,Lancaster,America/New_York
43938,Mingo Junction,OH,5359,64.7,Jefferson,America/New_York
73105,Oklahoma City,OK,5445,472.6,Oklahoma,America/Chicago
12955,Lyon Mountain,NY,334,4.2,Clinton,America/New_York
27607,Raleigh,NC,28874,692.1,Wake,America/New_York
61473,Roseville,IL,1429,5.3,Warren,America/Chicago
42539,Liberty,KY,9182,16.7,Casey,America/New_York
74875,Tryon,OK,1314,10.4,Lincoln,America/Chicago
37326,Ducktown,TN,462,91.3,Polk,America/New_York
91948,Mount Laguna,CA,130,2.5,San Diego,America/Los_Angeles
83615,Donnelly,ID,1576,7.8,Valley,America/Boise
72921,Alma,AR,13729,61.6,Crawford,America/Chicago
21864,Stockton,MD,548,9.9,Worcester,America/New_York
39212,Jackson,MS,33825,507.7,Hinds,America/Chicago
65501,Jadwin,MO,123,2.6,Dent,America/Chicago
32312,Tallahassee,FL,32783,121.4,Leon,America/New_York
40242,Louisville,KY,11073,1602.7,Jefferson,America/New_York
13045,Cortland,NY,28916,104.8,Cortland,America/New_York
68841,Giltner,NE,496,2.9,Hamilton,America/Chicago
75088,Rowlett,TX,26039,1101.8,Dallas,America/Chicago
23075,Henrico,VA,9414,792.8,Henrico,America/New_York
61379,Wyanet,IL,1291,12,Bureau,America/Chicago
55101,Saint Paul,MN,7743,3664.5,Ramsey,America/Chicago
49891,Trenary,MI,673,3,Alger,America/Detroit
4275,Roxbury,ME,437,1.8,Oxford,America/New_York
17217,Concord,PA,220,22,Franklin,America/New_York
64018,Camden Point,MO,884,14.6,Platte,America/Chicago
49766,Ossineke,MI,2304,20.1,Alpena,America/Detroit
61081,Sterling,IL,21121,66.1,Whiteside,America/Chicago
59214,Brockway,MT,90,0.1,McCone,America/Denver
67483,Tampa,KS,464,2.2,Marion,America/Chicago
72176,Ward,AR,9066,44.1,Lonoke,America/Chicago
60171,River Grove,IL,10076,1723.1,Cook,America/Chicago
85730,Tucson,AZ,38343,318.9,Pima,America/Phoenix
17302,Airville,PA,2431,24.4,York,America/New_York
58656,Taylor,ND,498,1.1,Stark,America/Denver
72118,North Little Rock,AR,21614,290.2,Pulaski,America/Chicago
93285,Wofford Heights,CA,2477,20.3,Kern,America/Los_Angeles
25088,Glen,WV,184,4.6,Clay,America/New_York
33854,Lakeshore,FL,294,805.4,Polk,America/New_York
37846,Philadelphia,TN,4400,22.9,Loudon,America/New_York
17015,Carlisle,PA,20923,71.1,Cumberland,America/New_York
64648,Jamesport,MO,2406,7.9,Daviess,America/Chicago
61737,Ellsworth,IL,490,5.5,McLean,America/Chicago
13118,Moravia,NY,6159,23.2,Cayuga,America/New_York
76180,North Richland Hills,TX,37524,1537.4,Tarrant,America/Chicago
34769,Saint Cloud,FL,24995,1056.5,Osceola,America/New_York
56763,Warroad,MN,4977,7.9,Roseau,America/Chicago
81630,De Beque,CO,1054,0.3,Mesa,America/Denver
60638,Chicago,IL,58669,2039.6,Cook,America/Chicago
88347,Sacramento,NM,86,0.9,Otero,America/Denver
56651,Lengby,MN,652,3.8,Mahnomen,America/Chicago
62558,Pawnee,IL,3341,14,Sangamon,America/Chicago
16112,Bessemer,PA,1512,86.8,Lawrence,America/New_York
42280,Sharon Grove,KY,519,9.1,Todd,America/Chicago
68622,Bartlett,NE,222,0.5,Wheeler,America/Chicago
42332,Cleaton,KY,144,92,Muhlenberg,America/Chicago
75080,Richardson,TX,52531,1775.5,Dallas,America/Chicago
65322,Blackwater,MO,569,4.1,Cooper,America/Chicago
56684,Trail,MN,275,1.1,Polk,America/Chicago
3273,South Sutton,NH,310,20.3,Merrimack,America/New_York
98433,Tacoma,WA,19698,386.5,Pierce,America/Los_Angeles
89301,Ely,NV,8141,1.6,White Pine,America/Los_Angeles
58460,Lehr,ND,182,0.4,McIntosh,America/Chicago
94720,Berkeley,CA,2845,1766.4,Alameda,America/Los_Angeles
3464,Stoddard,NH,1042,8.1,Cheshire,America/New_York
8085,Swedesboro,NJ,20908,174.6,Gloucester,America/New_York
79847,Salt Flat,TX,153,0.1,Hudspeth,America/Denver
19154,Philadelphia,PA,35098,2121,Philadelphia,America/New_York
52037,Delmar,IA,993,5.6,Clinton,America/Chicago
12457,Mount Tremper,NY,1070,29.6,Ulster,America/New_York
14549,Silver Lake,NY,76,261.1,Wyoming,America/New_York
12416,Chichester,NY,341,25.9,Ulster,America/New_York
30274,Riverdale,GA,35861,1310.2,Clayton,America/New_York
84741,Kanab,UT,6021,1.7,Kane,America/Denver
24239,Davenport,VA,241,33.6,Buchanan,America/New_York
72536,Franklin,AR,522,7.9,Izard,America/Chicago
68930,Blue Hill,NE,1532,4.2,Webster,America/Chicago
56688,Wirt,MN,132,0.5,Itasca,America/Chicago
37034,Chapel Hill,TN,7308,39.4,Marshall,America/Chicago
57362,Miller,SD,2076,1.6,Hand,America/Chicago
91330,Northridge,CA,3257,3732.8,Los Angeles,America/Los_Angeles
98544,Galvin,WA,63,242.1,Lewis,America/Los_Angeles
84634,Gunnison,UT,3434,31.5,Sanpete,America/Denver
80860,Victor,CO,566,2.9,Teller,America/Denver
19345,Immaculata,PA,661,1245.7,Chester,America/New_York
66761,Piqua,KS,242,2.2,Woodson,America/Chicago
55702,Alborn,MN,533,2.7,St. Louis,America/Chicago
44104,Cleveland,OH,19814,1615.1,Cuyahoga,America/New_York
24149,Riner,VA,3401,24.7,Montgomery,America/New_York
55616,Two Harbors,MN,6869,7.5,Lake,America/Chicago
61459,Marietta,IL,388,4.3,Fulton,America/Chicago
99773,Shungnak,AK,292,18.8,Northwest Arctic,America/Anchorage
6469,Moodus,CT,2802,107.6,Middlesex,America/New_York
43430,Genoa,OH,4246,64.6,Ottawa,America/New_York
21904,Port Deposit,MD,7075,114.8,Cecil,America/New_York
76626,Blooming Grove,TX,1386,13.1,Navarro,America/Chicago
5444,Cambridge,VT,1678,32,Franklin,America/New_York
22736,Richardsville,VA,810,10.9,Culpeper,America/New_York
92867,Orange,CA,44655,2168.5,Orange,America/Los_Angeles
83810,Cataldo,ID,1228,3.4,Kootenai,America/Los_Angeles
15724,Cherry Tree,PA,2233,18.2,Indiana,America/New_York
15650,Latrobe,PA,27029,139.8,Westmoreland,America/New_York
54610,Alma,WI,1649,5,Buffalo,America/Chicago
58426,Courtenay,ND,270,0.8,Stutsman,America/Chicago
33848,Intercession City,FL,1022,29.9,Osceola,America/New_York
62379,Warsaw,IL,1947,7.9,Hancock,America/Chicago
60426,Harvey,IL,28683,1437.3,Cook,America/Chicago
74965,Westville,OK,5263,18.1,Adair,America/Chicago
5091,Woodstock,VT,3303,19,Windsor,America/New_York
33706,Saint Petersburg,FL,16321,1723.3,Pinellas,America/New_York
7069,Watchung,NJ,6191,379.7,Somerset,America/New_York
37772,Lenoir City,TN,12888,127.3,Loudon,America/New_York
19506,Bernville,PA,7466,42.4,Berks,America/New_York
47140,Marengo,IN,2559,23.8,Crawford,America/Indiana/Marengo
4084,Standish,ME,7403,60.9,Cumberland,America/New_York
41055,Mayslick,KY,1924,11.8,Mason,America/New_York
64108,Kansas City,MO,8450,898.4,Jackson,America/Chicago
68755,Naper,NE,283,0.8,Boyd,America/Chicago
2663,South Wellfleet,MA,102,27.9,Barnstable,America/New_York
50212,Ogden,IA,2813,8,Boone,America/Chicago
50523,Callender,IA,574,5.3,Webster,America/Chicago
81656,Woody Creek,CO,223,82.1,Pitkin,America/Denver
99111,Colfax,WA,4234,5.7,Whitman,America/Los_Angeles
89413,Glenbrook,NV,725,17.7,Douglas,America/Los_Angeles
65655,Gainesville,MO,2738,5.1,Ozark,America/Chicago
88435,Santa Rosa,NM,3707,0.8,Guadalupe,America/Denver
62851,Keenes,IL,150,2.1,Wayne,America/Chicago
22203,Arlington,VA,24309,6141.9,Arlington,America/New_York
57262,Sisseton,SD,5594,6.2,Roberts,America/Chicago
14607,Rochester,NY,16521,3785.4,Monroe,America/New_York
43128,Jeffersonville,OH,2519,20.4,Fayette,America/New_York
73944,Hardesty,OK,443,0.8,Texas,America/Chicago
93666,Sultana,CA,866,894.1,Tulare,America/Los_Angeles
92070,Santa Ysabel,CA,786,2.3,San Diego,America/Los_Angeles
29461,Moncks Corner,SC,38324,90.9,Berkeley,America/New_York
40913,Beverly,KY,368,8,Clay,America/New_York
16669,Petersburg,PA,2231,8.1,Huntingdon,America/New_York
60487,Tinley Park,IL,26736,1197,Cook,America/Chicago
76370,Megargel,TX,232,0.8,Archer,America/Chicago
27229,Candor,NC,3484,15.3,Montgomery,America/New_York
83236,Firth,ID,2422,4,Bingham,America/Boise
60934,Emington,IL,233,2.8,Livingston,America/Chicago
59855,Pablo,MT,782,415.4,Lake,America/Denver
15234,Pittsburgh,PA,13480,1643.9,Allegheny,America/New_York
36051,Marbury,AL,2057,15.6,Autauga,America/Chicago
11212,Brooklyn,NY,75605,18970.3,Kings,America/New_York
51250,Sioux Center,IA,8826,47.4,Sioux,America/Chicago
63538,Elmer,MO,370,2.5,Macon,America/Chicago
2482,Wellesley,MA,10855,995,Norfolk,America/New_York
27527,Clayton,NC,25337,223.7,Johnston,America/New_York
42348,Hawesville,KY,4898,17,Hancock,America/Chicago
81328,Mancos,CO,4410,4.7,Montezuma,America/Denver
47469,West Baden Springs,IN,1828,11.3,Orange,America/Indiana/Indianapolis
50472,Saint Ansgar,IA,2325,7.4,Mitchell,America/Chicago
23703,Portsmouth,VA,26655,737.2,Portsmouth,America/New_York
67480,Solomon,KS,1646,3.9,Dickinson,America/Chicago
75054,Grand Prairie,TX,11927,849.6,Tarrant,America/Chicago
74047,Mounds,OK,7607,29.6,Okmulgee,America/Chicago
59934,Trego,MT,476,1,Lincoln,America/Denver
21204,Towson,MD,21545,1380.1,Baltimore,America/New_York
13143,Red Creek,NY,2681,24,Wayne,America/New_York
38476,Primm Springs,TN,1099,10.2,Williamson,America/Chicago
17006,Blain,PA,1105,5.5,Perry,America/New_York
1603,Worcester,MA,19731,1688.4,Worcester,America/New_York
73098,Wynnewood,OK,4553,12.9,Garvin,America/Chicago
86321,Bagdad,AZ,2128,2.8,Yavapai,America/Phoenix
10993,West Haverstraw,NY,4803,1603.3,Rockland,America/New_York
4739,Eagle Lake,ME,780,1.3,Aroostook,America/New_York
46039,Forest,IN,508,7.2,Clinton,America/Indiana/Indianapolis
44611,Big Prairie,OH,2056,27.3,Holmes,America/New_York
49448,Nunica,MI,4100,47.6,Ottawa,America/Detroit
5476,Richford,VT,3384,20.5,Franklin,America/New_York
99360,Touchet,WA,1585,3.9,Walla Walla,America/Los_Angeles
61813,Bement,IL,1598,9.5,Piatt,America/Chicago
73626,Canute,OK,1131,3.8,Washita,America/Chicago
44134,Cleveland,OH,36580,1471.6,Cuyahoga,America/New_York
66032,Garnett,KS,5034,9.3,Anderson,America/Chicago
55782,Soudan,MN,395,11.5,St. Louis,America/Chicago
59830,De Borgia,MT,165,1.9,Mineral,America/Denver
17202,Chambersburg,PA,29278,95,Franklin,America/New_York
62205,East Saint Louis,IL,7781,595.2,St. Clair,America/Chicago
60490,Bolingbrook,IL,22158,906.3,Will,America/Chicago
35986,Rainsville,AL,7968,68,DeKalb,America/Chicago
10532,Hawthorne,NY,4952,1005.7,Westchester,America/New_York
22802,Harrisonburg,VA,29069,124,Harrisonburg,America/New_York
56214,Belview,MN,667,4.1,Redwood,America/Chicago
46543,Millersburg,IN,3553,45.5,Elkhart,America/Indiana/Indianapolis
61102,Rockford,IL,17721,198.8,Winnebago,America/Chicago
70582,Saint Martinville,LA,19408,52.1,St. Martin,America/Chicago
54545,Manitowish Waters,WI,808,7.2,Vilas,America/Chicago
93308,Bakersfield,CA,53981,66,Kern,America/Los_Angeles
1039,Haydenville,MA,1207,35.3,Hampshire,America/New_York
78002,Atascosa,TX,6833,63.5,Bexar,America/Chicago
14753,Limestone,NY,1082,7.6,Cattaraugus,America/New_York
51450,Lake View,IA,1486,9.7,Sac,America/Chicago
29665,Newry,SC,191,350.9,Oconee,America/New_York
29724,Lando,SC,38,59.1,Chester,America/New_York
27242,Eagle Springs,NC,1366,9.8,Moore,America/New_York
61428,Dahinda,IL,1071,12.6,Knox,America/Chicago
13847,Trout Creek,NY,98,11.6,Delaware,America/New_York
19735,Winterthur,DE,9,17.9,New Castle,America/New_York
78836,Catarina,TX,228,0.4,Dimmit,America/Chicago
20646,La Plata,MD,21951,102.7,Charles,America/New_York
99335,Kahlotus,WA,292,0.7,Franklin,America/Los_Angeles
49088,Scotts,MI,3802,45.7,Kalamazoo,America/Detroit
17827,Freeburg,PA,672,135.2,Snyder,America/New_York
1001,Agawam,MA,17312,581,Hampden,America/New_York
96086,Seiad Valley,CA,278,0.4,Siskiyou,America/Los_Angeles
46799,Zanesville,IN,227,354.1,Wells,America/Indiana/Indianapolis
80914,Colorado Springs,CO,455,250.8,El Paso,America/Denver
65275,Paris,MO,2585,5.7,Monroe,America/Chicago
47356,Middletown,IN,5286,37.9,Henry,America/Indiana/Indianapolis
11725,Commack,NY,29396,1164.5,Suffolk,America/New_York
40012,Chaplin,KY,843,32.5,Nelson,America/New_York
6776,New Milford,CT,26023,180.7,Litchfield,America/New_York
46996,Winamac,IN,6159,12.7,Pulaski,America/Indiana/Winamac
61423,Cameron,IL,639,5,Warren,America/Chicago
85206,Mesa,AZ,37230,1506.9,Maricopa,America/Phoenix
31707,Albany,GA,25405,523,Dougherty,America/New_York
91722,Covina,CA,34631,3236.8,Los Angeles,America/Los_Angeles
39841,Damascus,GA,694,4,Early,America/New_York
62996,Villa Ridge,IL,520,7.9,Pulaski,America/Chicago
69168,Venango,NE,221,0.5,Perkins,America/Denver
49329,Howard City,MI,8664,41,Montcalm,America/Detroit
80215,Denver,CO,19487,1353.2,Jefferson,America/Denver
50858,Orient,IA,732,3.5,Adair,America/Chicago
49283,Spring Arbor,MI,3799,107.9,Jackson,America/Detroit
97331,Corvallis,OR,2865,3431.2,Benton,America/Los_Angeles
81125,Center,CO,3469,5,Saguache,America/Denver
73747,Isabella,OK,334,3.1,Major,America/Chicago
3785,Woodsville,NH,2358,15.2,Grafton,America/New_York
90020,Los Angeles,CA,39189,13386.6,Los Angeles,America/Los_Angeles
64139,Kansas City,MO,2362,222.4,Jackson,America/Chicago
38077,Wynnburg,TN,42,508.3,Lake,America/Chicago
19426,Collegeville,PA,40720,463.4,Montgomery,America/New_York
39755,Pheba,MS,713,4,Clay,America/Chicago
24931,Crawley,WV,1401,8.5,Greenbrier,America/New_York
65010,Ashland,MO,6031,38.3,Boone,America/Chicago
29046,Elliott,SC,143,22.1,Lee,America/New_York
22627,Flint Hill,VA,704,8.3,Rappahannock,America/New_York
77466,Pattison,TX,511,17.1,Waller,America/Chicago
